,tweet_id,user.username,topic,cleaned_text
13044,1.208345918120059e+18,June299858,"['time', 'service', 'customer', 'mail']",#royalmail Have been waiting for over 20 minuts to speak to someone at Royal Mail as information not available via the website 🤬
13054,1.2939563352776745e+18,derektaylor61,"['time', 'service', 'customer', 'mail']",Just how do the Royal Mail actually loose parcels ?  @RoyalMailHelp #£55gone
13058,1.3033687508512686e+18,ClayShawThomas,"['time', 'service', 'customer', 'mail']","#RoyalMail set for 'material loss' despite jump in parcels

 

#Cardiff"
13059,1.3033717706496287e+18,GlazersLondon,"['time', 'service', 'customer', 'mail']","#RoyalMail set for 'material loss' despite jump in parcels

 

#London"
13060,1.3047415764223263e+18,RobHanlon1958,"['time', 'service', 'customer', 'mail']",".
Your parcel will be delivered between 08.27 and 12.27* today.

*Please be aware that any time or date shown is not a guarantee.

.....

Why bother giving a four hour window then #RoyalMail ?

🤦‍♂️"
13065,1.3199630834697052e+18,gestaltz,"['time', 'service', 'customer', 'mail']",It is a shame suppliers do not state the delivery agent up front. Then i could avoid those using #royalmail
13066,1.3259018531843645e+18,DailyMirror,"['time', 'service', 'customer', 'mail']","Brits warned delivering Christmas cards by hand could spread #coronavirus 
"
13068,1.3283061154284134e+18,RobertD74114097,"['time', 'service', 'customer', 'mail']",@RoyalMail customer has just showed me the e mail saying there was an attempted delivery on a item the customer is worried because they think it's a scam can you confirm that the e mail is genuine #royalmail employee 
13069,1.3320562654560543e+18,It_Is_Ak,"['time', 'service', 'customer', 'mail']","#royalmail are very complacent, how am I  checking the status of my new phone delivery and its already been delivered and signed for by someone else 🥴 😡"
13070,1.3339056090460447e+18,xChlowwweeex,"['time', 'service', 'customer', 'mail']","@RoyalMailHelp   I know times are extremely busy but surely if you pay for next day guaranteed delivery for 1pm you should receive it the next day...

Am I entitled to any kind of refund as this was sent on Monday at 11.45am and I've not received it today? 🙄😶

#royalmail"
13071,1.3403837761915003e+18,novum_designs,"['time', 'service', 'customer', 'mail']",Oh Royal Mail. Why have most of the orders I sent out gone missing 🥺 #royalmail
13074,1.3503556995078472e+18,skipper68uk,"['time', 'service', 'customer', 'mail']",will today be the day all my orders arrive in post ? #royalmail only had 1 post in 11 days
13075,1.3519429774139105e+18,totty01843,"['time', 'service', 'customer', 'mail']","has anyone on here recently received a text message 
from #royalmail saying about a failed delivery ?
tracking number provided , website to go to 
and to pay for re delivery ?
#scam i think ?? 😷"
13096,1.4695906639352381e+18,ChrissieFadipe,"['time', 'service', 'customer', 'mail']",6 day special delivery service @RoyalMail @RishiSunak @Ofcom I should have walked it there #delays #royalmail 
13100,1.4900653308735488e+18,RyanActually1,"['time', 'service', 'customer', 'mail']","What's crazy is I can post a game via royal mail to someone in London from where I am far up north and they can get it next day , so why can't courier companies ? If you pay for 24/48hr delivery #RoyalMail will try to deliver it within that time frame."
13105,1.5200538809393275e+18,Minghowriter,"['time', 'service', 'customer', 'mail']","@RoyalMailHelp @adamprowe This really isn't a reasonable response to someone who has paid for next day delivery: ""just wait another 10 working days to see if your item turns up, &amp; you can try to claim for it, but you still won't have your item."" #royalmail"
13106,1.5236840335654339e+18,iowlightning,"['time', 'service', 'customer', 'mail']",@RoyalMail delivering back in time 1st January 0001 didn’t know Royal Mail was around then haha #royalmail 
13111,1.553361720034431e+18,Mancunian_Manx,"['time', 'service', 'customer', 'mail']",@RoyalMailHelp have paid £70 to redirect my mail so why is post still going to my old address? #royalmail
13113,1.5603567897822863e+18,Jdd535,"['time', 'service', 'customer', 'mail']","How come Royal Mail take TWO extra days 2 re deliver a parcel!!???? 😡
#royalmail"
13117,1.5787532656843366e+18,AlexHoneycomb,"['time', 'service', 'customer', 'mail']",Love this on our local post box. Whoever made it is talented. #royalmail 
13127,1.616741120335319e+18,wearesiam,"['time', 'service', 'customer', 'mail']",another day of waiting for @RoyalMail to update where the hell my tracked parcel is... this is not even beyond a joke!!!!!!!!!!!!!! #royalmail
13128,1.617979005751423e+18,thatkaizoku,"['time', 'service', 'customer', 'mail']","I have international parcels to deliver for my business and Royal Mail aren’t sending parcels internationally? 
What tf am I meant to do????? I now have to email my customers asking them to either wait or if they want a refund?
I’m pissed #royalmail"
13133,1.6306852999561298e+18,Fabstainedglass,"['time', 'service', 'customer', 'mail']","If you are in the #UnitedStatesOfAmerica please don’t buy my work, as the #royalmail delivery is SO slow you won’t love me anymore ... "
13140,9.953636466194432e+17,Mccalsho1Susan,"['mail', 'service', 'lost', 'letter']",@IanMurrayMP @julianknight15 So it looks like @RoyalMail #royalmail plays with the rules! If we say no  junk mail pls...we mean NO to junk mail! Households braced for deluge of junk mail as Royal Mail prepares to capitalise on data crackdown 
13196,1.587783356451885e+18,wunmssss,"['mail', 'service', 'lost', 'letter']","You see cos Royal Mail are striking, does that mean delivery offices won’t be open or?"
13204,7.507481188330455e+17,lolgennari,"['reply', 'royalletter', 'royalreply', 'birth']",Hate this bastard things #royalmail #lostpost #wasteoftime 
13205,7.590117327568937e+17,gaznolan,"['reply', 'royalletter', 'royalreply', 'birth']",Anybody know which Post Box has the latest collection time tonight in either Stockton or Middlesbrough ? #postoffice #royalmail
13206,7.691853563318354e+17,gm_johnson,"['reply', 'royalletter', 'royalreply', 'birth']","You are winding me up now @RoyalMail @parcelforce.
#royalfail #parcelfarce #jobsworth #royalmail #parcelforce "
13207,7.699197481802179e+17,totalrewind,"['reply', 'royalletter', 'royalreply', 'birth']",christmas 1990 royal mail stamp postcard 50p each  #royalmail #postcards #nostalgia 
13208,7.783329515494728e+17,wishingwell110,"['reply', 'royalletter', 'royalreply', 'birth']","Sir Rowland Hill stamps!  99p, what a bargain! #ebay #uk #stamps #fdc #royalmail "
13210,7.804513714473779e+17,MrHollywood_Art,"['reply', 'royalletter', 'royalreply', 'birth']",Postbox created by @christianguemy 📮 #royalmail #c215 #christianguemy #streetart #art… 
13211,7.910222664652882e+17,PinkBonBon1,"['reply', 'royalletter', 'royalreply', 'birth']","Hire our Royal Mail post box for your wedding
#venuedressing  #postbox #royalmail #reception… "
13212,7.93070382970536e+17,free_for_london,"['reply', 'royalletter', 'royalreply', 'birth']",People send letters to each other! Rescue the beautiful tradition! #Londonphoto #royalmail #london #postoffice 
13213,7.930349302969876e+17,princessdeia,"['reply', 'royalletter', 'royalreply', 'birth']",This stamp seems appropriate for me. #littlemiss #littlemissnaughty #stamps #snailmail #royalmail 
13214,7.970406902283018e+17,wishingwell110,"['reply', 'royalletter', 'royalreply', 'birth']","Christmas stamps 1976!  99p, what a bargain! #ebay #uk #christmas #stamps #fdc #vintage #royalmail "
13215,7.972185148806922e+17,AyinthiaHouston,"['reply', 'royalletter', 'royalreply', 'birth']",Four squishies enjoying the magic of Christmas #lettertosanta #royalmail… 
13217,8.007597890640282e+17,wishingwell110,"['reply', 'royalletter', 'royalreply', 'birth']","Royal Mail mint Christmas 1992 stamps!  99p, what a bargain! #ebay #uk #christmas #mint #stamps #royalmail "
13218,8.044231966613996e+17,LifeStyleDailyR,"['reply', 'royalletter', 'royalreply', 'birth']",Everything you need to know about organising your festive season! #Christmas #royalmail #pantos   
13219,8.058314043365868e+17,s77ud_m,"['reply', 'royalletter', 'royalreply', 'birth']",Saturday works Christmas night out. #royalmail #christmasparty #friends #nightout #manchester… 
13220,8.151363332534764e+17,lisamjonsey78,"['reply', 'royalletter', 'royalreply', 'birth']","#santa #🎅 didn't bring them for #christmas #🎄..., but #royalmail did 😂 #😍 #adidas… "
13221,8.198235821171712e+17,katie_bec,"['reply', 'royalletter', 'royalreply', 'birth']",A very snowy morning! #snow #snowing #postbox #british #britishpostbox #england #royalmail… 
13222,8.203729335709409e+17,CharliexPalmer,"['reply', 'royalletter', 'royalreply', 'birth']","Day 13: Just me. At work. Keeping warm.
#january #work #royalmail #love #newjob #happy #2017… "
13223,8.210386997901353e+17,B_S_Ashton,"['reply', 'royalletter', 'royalreply', 'birth']",Cardboard rock on way to @SpaceStation65 #royalmail 
13224,8.21338531536769e+17,marybozzoli,"['reply', 'royalletter', 'royalreply', 'birth']","Still looking a lot like #christmas round here, with some #happymail delivered today! #britishroyals #royalmail #kensingtonroyal "
13225,8.232485713361674e+17,SignatureStamps,"['reply', 'royalletter', 'royalreply', 'birth']","#crafthour Greeting card made with 14p 'St. Valentine's Day' vintage postage stamps from 1980. #royalmail #stamps 
 "
13227,8.248023698336768e+17,hisforhome,"['reply', 'royalletter', 'royalreply', 'birth']","Let's post: David Bowie stamps - in pictures

#Bowie #RoyalMail #philately #stampcollecting "
13228,8.265799231039201e+17,Miss_Mousie,"['reply', 'royalletter', 'royalreply', 'birth']","Look what else arrived for me, from Her Majesty! ✒✉📮👑👑 #longlivethequeen #royalist #royalmail "
13230,8.319463556104151e+17,charlesburt1,"['reply', 'royalletter', 'royalreply', 'birth']","Another parcel thrown over gate and soaked by #royalmail #royalmailcrap #Royalmailidiots
Too many times to remember"
13231,8.352223205914829e+17,ShopkeepersClub,"['reply', 'royalletter', 'royalreply', 'birth']","Special Delivery.
#sevensisters #royalmail #service #post #parcel #delivery #eastsussex… "
13232,8.362344954812375e+17,OfficeSuppBlog,"['reply', 'royalletter', 'royalreply', 'birth']",Stamp Price Increase Announced  #royalmail #postagestamps
13233,8.395768551287235e+17,bellsgalleries,"['reply', 'royalletter', 'royalreply', 'birth']","Richard Finny
circa 1950



#royalmail #castiron #moderart #britishart "
13234,8.460685990098043e+17,SignatureStamps,"['reply', 'royalletter', 'royalreply', 'birth']","#CraftHour Peter Pan themed postage stamps in vintage style frames. Beautiful! 💌 #peterpan #royalmail #queenof 
 "
13235,8.458586174840873e+17,postcardluv,"['reply', 'royalletter', 'royalreply', 'birth']","Stamp time! Collection of #beatrixpotter stamps from #royalmail ❤️
•
#stamp #stamps… "
13236,8.534862401040548e+17,ausletterboxes,"['reply', 'royalletter', 'royalreply', 'birth']",Wonerful old ER Royal Mail letterbox. #letterboxesofaustralia #letterboxes #royalmail  
13238,8.666474869030134e+17,Eddie_Fitz,"['reply', 'royalletter', 'royalreply', 'birth']",Wondering why your post was late this morning? #royalmail #M53sb #how 
13239,8.81497395154092e+17,iscios,"['reply', 'royalletter', 'royalreply', 'birth']",Thanks Royalmail #royalmail #closedbeforeopeninghours 
13240,8.879426728157143e+17,SeloSimplicity,"['reply', 'royalletter', 'royalreply', 'birth']",#RoyalMail celebrates “visionary” #British #architecture with new #stamp series  @design_week #design 
13241,8.908559393806254e+17,AlexMayHughes,"['reply', 'royalletter', 'royalreply', 'birth']",I bought the best stamp ever 💌🎉🛎🔑#themachindefinitive #queenie #royalmail #stamp #ukstamp @ Post… 
13242,8.910148101959434e+17,Nichola_Mills,"['reply', 'royalletter', 'royalreply', 'birth']","If you buy a book of 1st class stamps, you get these beauts 😍 #DavidBowie #Stamps #royalmail "
13243,9.061101209245082e+17,adrianpgibson,"['reply', 'royalletter', 'royalreply', 'birth']",Of course #C3PO is my favourite #FirstClass #royalmail #stamps #returnofthejedi #Jabba #scifi… 
13244,9.127036159739044e+17,jenny24684,"['reply', 'royalletter', 'royalreply', 'birth']","Proudly displaying (and occasionally bear hugging) our #Pride postbox at #Lab17 

#RoyalMail… "
13245,9.174272919988265e+17,RWKG_Employment,"['reply', 'royalletter', 'royalreply', 'birth']",#RoyalMail threaten an injunction to prevent their employees striking this month &amp; on #BlackFriday in Nov:  #ukemplaw
13246,9.173617088758784e+17,BenDaviesLabour,"['reply', 'royalletter', 'royalreply', 'birth']","9/10 of posties support action to protect THEIR jobs. Fully behind the @CWUnews and workers. 

@RoyalMail shame on you.

#CWU #RoyalMail "
